"","X1","X","abr","precinct","address","pollname","abrprecincts","longitude","latitude","geocode_rating","clean_address"
"5547",5547,NA,"SAN","21","4401 AVALON BLVD, MILTON, FL 32583","CHRISTIAN LIFE CHURCH","SAN21",-87.0808,30.59362,"10","4401 Avalon Blvd Avalon-Mulat FL 32583"
"5548",5548,NA,"SAN","22","800 SHORELINE DR, GULF BREEZE, FL 32561","GULF BREEZE COMMUNITY CENTER","SAN22",-87.17679,30.35457,"0","800 Shoreline Dr Gulf Breeze FL 32561"
"5549",5549,NA,"SAN","23","1801 ABERCROMBIE RD, GULF BREEZE, FL 32563","MIDWAY FIRE DEPT STATION 3","SAN23",-87.00324,30.40071,"11","1801 Abercrombie Rd Midway FL 32563"
"5550",5550,NA,"SAN","24","4530 SPIKE'S WAY, MILTON, FL 32583","SANTA ROSA COUNTY AUDITORIUM","SAN24",-87.072,30.60121,"12","NA Spikes Way Avalon-Mulat FL 32583"
"5551",5551,NA,"SAN","25","1122 ORIOLE BEACH RD, GULF BREEZE, FL 32563","COASTLINE CALVARY CHAPEL-ORIOLE BEACH","SAN25",-87.09482,30.37859,"9","1122 Oriole Beach Rd Oriole Beach FL 32563"
"5552",5552,NA,"SAN","26","8840 NAVARRE SCHOOL RD, NAVARRE, FL 32566","NAVARRE COMMUNITY GYM","SAN26",-86.8879,30.40268,"9","1998 Navarre School Rd Navarre FL 32566"
"5553",5553,NA,"SAN","27","5200 WOODBINE RD, PACE, FL 32571","WOODBINE CHURCH","SAN27",-87.18184,30.63514,"2","5101 Woodbine Rd Pace FL 32571"
"5554",5554,NA,"SAN","28","4115 SOUNDSIDE DR, GULF BREEZE, FL 32563","COMMUNITY LIFE UNITED METHODIST CHURCH","SAN28",-87.04633,30.39229,"11","4115 Soundside Dr Midway FL 32563"
"5555",5555,NA,"SAN","29","8476 GORDON GOODIN LN, NAVARRE, FL 32566","PULLUM SENIOR CITIZENS CENTER","SAN29",-86.86755,30.41232,"0","8476 Gordon Goodin Ln Navarre FL 32566"
"5556",5556,NA,"SAN","30","6212 PINE BLOSSOM RD, MILTON, FL 32570","PINE TERRACE BAPTIST CHURCH","SAN30",-87.07982,30.66209,"6","6212 Pine Blossom Rd Skyline FL 32570"
"5557",5557,NA,"SAN","31","4187 HIGHWAY 90, PACE, FL 32571","IMMANUEL BAPTIST CHURCH","SAN31",-87.14838,30.60343,"15","4187 90 Hwy Pace FL 32571"
"5558",5558,NA,"SAN","32","1122 ORIOLE BEACH RD, GULF BREEZE, FL 32563","COASTLINE CALVARY CHAPEL-GRAND POINTE","SAN32",-87.09482,30.37859,"9","1122 Oriole Beach Rd Oriole Beach FL 32563"
"5559",5559,NA,"SAN","33","8600 BOBBY BROWN RD, MILTON, FL 32583","EAST MILTON COMMUNITY GYM","SAN33",-86.96774,30.63672,"5","8600 Bobby Brown Rd East Milton FL 32583"
"5560",5560,NA,"SAN","34","6464 GULF BREEZE PKWY, GULF BREEZE, FL 32563","ST SYLVESTER'S CATHOLIC CHURCH","SAN34",-86.96363,30.40387,"11","6464 Gulf Breeze Pkwy Midway FL 32563"
"5561",5561,NA,"SAN","35","9474 NAVARRE PKWY, NAVARRE, FL 32566","NAVARRE UNITED METHODIST CHURCH","SAN35",-86.82637,30.40968,"0","9474 Navarre Pkwy Navarre FL 32566"
"5562",5562,NA,"SAN","36","5200 WOODBINE RD, PACE, FL 32571","WOODBINE CHURCH","SAN36",-87.18184,30.63514,"2","5101 Woodbine Rd Pace FL 32571"
"5563",5563,NA,"SAN","37","4115 SOUNDSIDE DR, GULF BREEZE, FL 32563","COMMUNITY LIFE UNITED METHODIST CHURCH","SAN37",-87.04633,30.39229,"11","4115 Soundside Dr Midway FL 32563"
"5564",5564,NA,"SAN","38","8840 HIGH SCHOOL BLVD, NAVARRE, FL 32566","NAVARRE BEACH-NAVARRE COMMUNITY GYM","SAN38",-86.85194,30.42126,"0","8840 High School Blvd Navarre FL 32566"
"5565",5565,NA,"SAN","39","3375 GARCON POINT RD, MILTON, FL 32583","HERITAGE CHAPEL","SAN39",-87.04303,30.55572,"6","3375 Garcon Point Rd Bagdad FL 32583"
"5566",5566,NA,"SAN","40","1870 LOWE RD, NAVARRE, FL 32566","NAVARRE PRESBYTERIAN CHURCH","SAN40",-86.91899,30.40319,"0","1870 Lowe Rd Navarre FL 32566"
"5567",5567,NA,"SAN","41","5471 GULF BREEZE PKWY, GULF BREEZE, FL 32563","MIDWAY BAPTIST CHURCH","SAN41",-86.99752,30.39995,"11","5471 Gulf Breeze Pkwy Woodlawn Beach FL 32563"
"5568",5568,NA,"SAR","101","3809 CHAPEL DR, SARASOTA FL 34234","LIGHT OF THE WORLD INTERNATIONAL CHURCH","SAR101",-82.55423,27.36795,"0","3809 Chapel Dr Sarasota FL 34234"
"5569",5569,NA,"SAR","103","2801 NEWTOWN BLVD, SARASOTA FL 34234","NORTH SARASOTA LIBRARY","SAR103",-82.52426,27.36056,"6","2801 Newtown Blvd North Sarasota FL 34234"
"5570",5570,NA,"SAR","105","6050 LONGWOOD RUN BLVD, SARASOTA FL 34243","LONGWOOD RECREATION CENTER","SAR105",-82.47899,27.38743,"0","6050 Longwood Run Blvd Sarasota FL 34243"
"5571",5571,NA,"SAR","106","8500 FRUITVILLE ROAD, SARASOTA FL 34240","SHINING LIGHT CHURCH","SAR106",-82.40241,27.33846,"2","NA Fruitville Rd Sarasota FL 34240"
"5572",5572,NA,"SAR","107","1620 MYAKKA RD, SARASOTA FL 34240","OLD MIAKKA UNITED METHODIST","SAR107",-82.26708,27.31699,"0","1620 Myakka Rd Sarasota FL 34240"
"5573",5573,NA,"SAR","109","3809 CHAPEL DR, SARASOTA FL 34234","LIGHT OF THE WORLD INTERNATIONAL CHURCH","SAR109",-82.55423,27.36795,"0","3809 Chapel Dr Sarasota FL 34234"
"5574",5574,NA,"SAR","111","3809 CHAPEL DR, SARASOTA FL 34234","LIGHT OF THE WORLD INTERNATIONAL CHURCH","SAR111",-82.55423,27.36795,"0","3809 Chapel Dr Sarasota FL 34234"
"5575",5575,NA,"SAR","113","5101 BEL-AIR AVE, SARASOTA FL 34234","TRI-PAR RECREATION HALL","SAR113",-82.53704,27.37761,"10","5101 Bel Air Ave Sarasota FL 34234"
"5576",5576,NA,"SAR","115","1845 34TH ST, SARASOTA FL 34234","ROBERT L TAYLOR COMM COMPLEX","SAR115",-82.53253,27.36572,"0","1845 34th St Sarasota FL 34234"
"5577",5577,NA,"SAR","117","5900 N LOCKWOOD RIDGE RD, SARASOTA FL 34243","CHURCH OF THE NATIVITY","SAR117",-82.50554,27.38514,"0","5900 Lockwood Ridge Rd Sarasota FL 34243"
"5578",5578,NA,"SAR","119","1201 N BENEVA RD, SARASOTA FL 34232","FAITH CHURCH","SAR119",-82.49737,27.32284,"2","1201 Beneva Rd Sarasota FL 34232"
"5579",5579,NA,"SAR","121","2004 LONGMEADOW, SARASOTA FL 34235","THE MEADOWS COMMUNITY CENTER","SAR121",-82.48306,27.35474,"12","2004 Longmeadow NA Kensington Park FL 34235"
"5580",5580,NA,"SAR","123","150 N SHADE AVE, SARASOTA FL 34237","FIRST BRETHREN CHURCH OF SARASOTA","SAR123",-82.52207,27.33797,"0","150 Shade Ave Sarasota FL 34237"
"5581",5581,NA,"SAR","125","3333 12TH ST, SARASOTA FL 34237","FELLOWSHIP OF BELIEVERS","SAR125",-82.50274,27.3487,"0","3333 12th St Sarasota FL 34237"
"5582",5582,NA,"SAR","127","4880 FRUITVILLE RD, SARASOTA FL 34232","KNIGHTS OF COLUMBUS","SAR127",-82.47105,27.33778,"10","4880 Fruitville Rd Fruitville FL 34232"
"5583",5583,NA,"SAR","129","150 N SHADE AVE, SARASOTA FL 34237","FIRST BRETHREN CHURCH OF SARASOTA","SAR129",-82.52207,27.33797,"0","150 Shade Ave Sarasota FL 34237"
"5584",5584,NA,"SAR","131","3330 FRUITVILLE RD, SARASOTA FL 34237","OAKWOOD MANOR","SAR131",-82.50322,27.33738,"0","3330 Fruitville Rd Sarasota FL 34237"
"5585",5585,NA,"SAR","133","8000 BEE RIDGE RD, SARASOTA FL 34241","GRACE BAPTIST CHURCH","SAR133",-82.40943,27.29859,"0","8000 Bee Ridge Rd Sarasota FL 34241"
"5586",5586,NA,"SAR","135","8700 STATE ROAD 72, SARASOTA FL 34241","ST MARGARET OF SCOTLAND EPISCOPAL CHURCH","SAR135",-82.40269,27.25894,"45","NA 72 State Hwy Sarasota FL 34241"
"5587",5587,NA,"SAR","201","501 BAY ISLES RD, LONGBOAT KEY FL 34228","TOWN HALL OF LONGBOAT KEY","SAR201",-82.62587,27.36692,"0","501 Bay Isles Rd Longboat Key FL 34228"
"5588",5588,NA,"SAR","203","1661 MAIN ST, SARASOTA FL 34236","FIRST BAPTIST CHURCH","SAR203",-82.53708,27.33655,"0","1661 Main St Sarasota FL 34236"
"5589",5589,NA,"SAR","205","801 N TAMIAMI TRL, SARASOTA FL 34236","CITY OF SARASOTA MUNICIPAL","SAR205",-82.54691,27.34427,"0","801 Tamiami Trl Sarasota FL 34236"
"5590",5590,NA,"SAR","207","801 N TAMIAMI TRL, SARASOTA FL 34236","CITY OF SARASOTA MUNICIPAL","SAR207",-82.54691,27.34427,"0","801 Tamiami Trl Sarasota FL 34236"
"5591",5591,NA,"SAR","209","2050 OAK STREET, SARASOTA FL 34237","FIRST PRESBYTERIAN","SAR209",-82.52957,27.3313,"0","2050 Oak St Sarasota FL 34237"
"5592",5592,NA,"SAR","211","40 N ADAMS DR, SARASOTA FL 34236","ST ARMANDS KEY LUTHERAN CHURCH","SAR211",-82.57612,27.32001,"0","40 Adams Dr Sarasota FL 34236"
"5593",5593,NA,"SAR","213","301 BIRD KEY DR, SARASOTA FL 34236","BIRD KEY YACHT CLUB","SAR213",-82.56148,27.32108,"0","301 Bird Key Dr Sarasota FL 34236"
"5594",5594,NA,"SAR","215","2256 BAHIA VISTA STREET, SARASOTA FL 34239","ST PAUL LUTHERAN CHURCH","SAR215",-82.52553,27.32276,"0","2256 Bahia Vista St Sarasota FL 34239"
"5595",5595,NA,"SAR","217","3375 FRUITVILLE RD, SARASOTA FL 34237","FRUITVILLE MINSTRY PARK","SAR217",-82.502,27.33756,"0","3375 Fruitville Rd Sarasota FL 34237"
"5596",5596,NA,"SAR","219","4041 BAHIA VISTA ST, SARASOTA FL 34232","SARASOTA COMMUNITY CHURCH","SAR219",-82.51584,27.32793,"52","NA Bay St Sarasota FL 34232"
"5597",5597,NA,"SAR","221","6901 BEE RIDGE RD, SARASOTA FL 34241","COLONIAL OAKS BAPTIST CHURCH","SAR221",-82.43506,27.2988,"0","6901 Bee Ridge Rd Sarasota FL 34241"
"5598",5598,NA,"SAR","223","2035 MAGNOLIA ST, SARASOTA FL 34239","SOUTHSIDE BAPTIST CHURCH","SAR223",-82.52956,27.3047,"0","2035 Magnolia St Sarasota FL 34239"
"5599",5599,NA,"SAR","225","2035 MAGNOLIA ST, SARASOTA FL 34239","SOUTHSIDE BAPTIST CHURCH","SAR225",-82.52956,27.3047,"0","2035 Magnolia St Sarasota FL 34239"
"5600",5600,NA,"SAR","227","3224 BEE RIDGE RD, SARASOTA FL 34239","CHURCH OF THE PALMS","SAR227",-82.50529,27.29872,"14","3224 Bee Ridge Rd South Gate Ridge FL 34239"
"5601",5601,NA,"SAR","229","3224 BEE RIDGE RD, SARASOTA FL 34239","CHURCH OF THE PALMS","SAR229",-82.50529,27.29872,"14","3224 Bee Ridge Rd South Gate Ridge FL 34239"
"5602",5602,NA,"SAR","231","4835 BENEVA RD, SARASOTA FL 34233","BENEVA CHRISTIAN CHURCH","SAR231",-82.49746,27.28386,"14","4835 Beneva Rd South Gate Ridge FL 34233"
"5603",5603,NA,"SAR","233","7091 PROCTOR RD, SARASOTA FL 34241","SARASOTA BAPTIST CHURCH","SAR233",-82.42814,27.27947,"0","7091 Proctor Rd Sarasota FL 34241"
"5604",5604,NA,"SAR","301","1460 GLENEAGLES DR, VENICE FL 34292","WATERFORD SPORTS CLUB","SAR301",-82.40269,27.12485,"0","1460 Gleneagles Dr Venice FL 34292"
"5605",5605,NA,"SAR","303","8700 STATE ROAD 72, SARASOTA FL 34241","ST MARGARET OF SCOTLAND EPISCOPAL CHURCH","SAR303",-82.40269,27.25894,"45","NA 72 State Hwy Sarasota FL 34241"
"5606",5606,NA,"SAR","305","1535 E VENICE AVE, VENICE FL 34292","CHURCH OF THE NAZARENE","SAR305",-82.41107,27.09956,"0","1535 Venice Ave Venice FL 34292"
"5607",5607,NA,"SAR","307","600 N AUBURN RD, VENICE FL 34292","JEWISH CONGREGATION OF VENICE","SAR307",-82.40087,27.10149,"9","198 Auburn Rd Venice FL 34292"
"5608",5608,NA,"SAR","309","6207 WEST PRICE BLVD, NORTH PORT FL 34291","MORGAN FAMILY COMMUN CENTER","SAR309",-82.2455,27.07788,"6","7801 Price Blvd North Port FL 34291"
"5609",5609,NA,"SAR","311","6207 WEST PRICE BLVD, NORTH PORT FL 34291","MORGAN FAMILY COMMUN CENTER","SAR311",-82.2455,27.07788,"6","7801 Price Blvd North Port FL 34291"
"5610",5610,NA,"SAR","313","1602 KRAMER WAY, NORTH PORT FL 34286","GEORGE MULLEN ACTIVITY CENTER","SAR313",-82.20507,27.07346,"0","1602 Kramer Way North Port FL 34286"
"5611",5611,NA,"SAR","315","2365 ESTUARY DR, VENICE FL 34292","STONEYBROOK CLUB HOUSE","SAR315",-82.67791,27.49253,"19","NA Estuary Dr Bradenton FL 34209"
"5612",5612,NA,"SAR","317","3450 S BISCAYNE DR, NORTH PORT FL 34287","NP COMM UN CHURCH OF CHRIST","SAR317",-82.24416,27.05865,"0","3450 Biscayne Dr North Port FL 34287"
"5613",5613,NA,"SAR","319","2200 PLANTATION BLVD, NORTH PORT FL 34289","LAKESIDE PLANTATION","SAR319",-82.14537,27.07968,"0","2200 Plantation Blvd North Port FL 34289"
"5614",5614,NA,"SAR","321","2400 TAYLOR RANCH TRL, VENICE FL 34293","COLONIAL BAPTIST CHURCH","SAR321",-82.35848,27.04951,"12","2400 Taylor Ranch Trl Interior County FL 34293"
"5615",5615,NA,"SAR","323","10500 TAMIAMI TRL S, NORTH PORT FL 34287","LAZY RIVER VILLAGE","SAR323",-82.28791,27.04772,"16","10500 Tamiami Trl Warm Mineral Springs FL 34287"
"5616",5616,NA,"SAR","325","12125 WARM MINERAL SPRINGS DR, NORTH PORT FL 34287","FRIENDSHIP CLUB OF W M S","SAR325",-82.26373,27.05519,"16","12125 Warm Mineral Springs Dr Warm Mineral Springs FL 34287"
"5617",5617,NA,"SAR","327","3050 PAN AMERICAN BLVD, NORTH PORT FL 34287","JOCKEY CLUB","SAR327",-82.23804,27.06182,"0","3050 Pan American Blvd North Port FL 34287"
"5618",5618,NA,"SAR","329","4200 S BISCAYNE DR, NORTH PORT FL 34287","ST NATHANIEL'S EPISCOPAL CHURCH","SAR329",-82.24572,27.05539,"0","4200 Biscayne Dr North Port FL 34287"
"5619",5619,NA,"SAR","331","1602 KRAMER WAY, NORTH PORT FL 34286","GEORGE MULLEN ACTIVITY CENTER","SAR331",-82.20507,27.07346,"0","1602 Kramer Way North Port FL 34286"
"5620",5620,NA,"SAR","333","2001 LYNX RUN, NORTH PORT 34288","BOBCAT TRAIL","SAR333",-82.15489,27.0552,"15","2001 Lynx Trl North Port FL 34288"
"5621",5621,NA,"SAR","335","499 IMPERIAL DR, NORTH PORT FL 34287","HARBOR COVE","SAR335",-82.27574,27.03953,"16","499 Imperial Dr Warm Mineral Springs FL 34287"
"5622",5622,NA,"SAR","337","428 VIVAR, NORTH PORT FL 34287","LA CASA MOBILE HOME PARK","SAR337",-82.2644,27.03703,"16","428 Vivar NA Warm Mineral Springs FL 34287"
"5623",5623,NA,"SAR","339","4200 S BISCAYNE DR, NORTH PORT FL 34287","ST NATHANIEL'S EPISCOPAL CHURCH","SAR339",-82.24572,27.05539,"0","4200 Biscayne Dr North Port FL 34287"
"5624",5624,NA,"SAR","341","5401 HOLIDAY PARK BLVD, NORTH PORT FL 34287","HOLIDAY PARK","SAR341",-82.22928,27.0379,"0","5401 Holiday Park Blvd North Port FL 34287"
"5625",5625,NA,"SAR","401","4615 GLEASON AVE, SARASOTA FL 34242","SIESTA KEY CHAPEL","SAR401",-82.56158,27.28669,"8","4615 Gleason Ave Siesta Key FL 34242"
"5626",5626,NA,"SAR","403","4615 GLEASON AVE, SARASOTA FL 34242","SIESTA KEY CHAPEL","SAR403",-82.56158,27.28669,"8","4615 Gleason Ave Siesta Key FL 34242"
"5627",5627,NA,"SAR","405","2300 HALEY LN, SARASOTA FL 34231","TRINITY UNITED METHODIST","SAR405",-82.52436,27.29414,"6","2300 Haley Ln South Sarasota FL 34231"
"5628",5628,NA,"SAR","407","4631 S LOCKWOOD RIDGE RD, SARASOTA FL 34231","TEMPLE SINAI","SAR407",-82.50575,27.28694,"14","4631 Lockwood Ridge Rd South Gate Ridge FL 34231"
"5629",5629,NA,"SAR","409","7091 PROCTOR RD, SARASOTA FL 34241","SARASOTA BAPTIST CHURCH","SAR409",-82.42814,27.27947,"0","7091 Proctor Rd Sarasota FL 34241"
"5630",5630,NA,"SAR","411","5615 MIDNIGHT PASS RD, SARASOTA FL 34242","ST BONIFACE EPISCOPAL CHURCH","SAR411",-82.54615,27.26954,"8","5615 Midnight Pass Rd Siesta Key FL 34242"
"5631",5631,NA,"SAR","413","6210 CRESTWOOD AVE, SARASOTA FL 34231","PINE SHORES PRESBYTERIAN","SAR413",-82.52785,27.26294,"0","6210 Crestwood Ave Sarasota FL 34231"
"5632",5632,NA,"SAR","415","6908 BENEVA RD, SARASOTA FL 34238","ST ANDREW UNITED CHURCH","SAR415",-82.49771,27.25602,"14","6908 Beneva Rd Gulf Gate Estates FL 34238"
"5633",5633,NA,"SAR","417","8490 MCINTOSH RD, SARASOTA FL 34238","COVENANT LIFE PRESBYTERIAN CHURCH","SAR417",-82.48134,27.22712,"6","8490 McIntosh Rd Vamo FL 34238"
"5634",5634,NA,"SAR","419","6700 CLARK RD, SARASOTA FL 34241","TWIN LAKES PARK","SAR419",-82.42818,27.26906,"5","NA Clark Rd Sarasota FL 34241"
"5635",5635,NA,"SAR","421","8918 MIDNIGHT PASS RD, SARASOTA FL 34242","TURTLE BEACH REC BUILDING","SAR421",-82.51555,27.22003,"0","8918 Midnight Pass Rd Sarasota FL 34242"
"5636",5636,NA,"SAR","423","7750 BENEVA RD, SARASOTA FL 34238","FAITH LUTHERAN CHURCH","SAR423",-82.49747,27.23574,"11","NA Beneva Rd Vamo FL 34238"
"5637",5637,NA,"SAR","425","8490 MCINTOSH RD, SARASOTA FL 34238","COVENANT LIFE PRESBYTERIAN","SAR425",-82.48134,27.22712,"6","8490 McIntosh Rd Vamo FL 34238"
"5638",5638,NA,"SAR","427","100 CASEY KEY RD, NOKOMIS FL 34275","NOKOMIS BEACH PLAZA","SAR427",-82.47036,27.12492,"7","100 Casey Key Rd Venice FL 34275"
"5639",5639,NA,"SAR","429","8885 S TAMIAMI TRL, SARASOTA FL 34238","VENETIAN PARK ESTATES","SAR429",-82.49124,27.22041,"8","NA Tamiami Trl Vamo FL 34238"
"5640",5640,NA,"SAR","431","290 B AVE OF KINGS, NOKOMIS FL 34275","KINGS GATE CLUB INC","SAR431",-82.47284,27.1568,"27","290 Bay Ave Laurel FL 34275"
"5641",5641,NA,"SAR","433","509 COLLINS RD, NOKOMIS FL 34275","LAUREL PARK CC","SAR433",-82.45044,27.13437,"7","509 Collins Rd Laurel FL 34275"
"5642",5642,NA,"SAR","435","502 VENETO BLVD, NORTH VENICE FL 34275","VENETIAN RIVER CLUB","SAR435",-82.43151,27.1217,"57","1400 Venetia St Nokomis FL 34275"
"5643",5643,NA,"SAR","437","234 NIPPINO TRL E, NOKOMIS FL 34275","NOKOMIS COMMUNITY CENTER","SAR437",-82.44691,27.11735,"0","234 Nippino Trl Nokomis FL 34275"
"5644",5644,NA,"SAR","501","129 S TAMIAMI TRL, OSPREY FL 34229","CHURCH OF THE HOLY SPIRIT","SAR501",-82.49035,27.19818,"2","129 Tamiami Trl Osprey FL 34229"
"5645",5645,NA,"SAR","503","100 CASEY KEY RD, NOKOMIS FL 34275","NOKOMIS BEACH PLAZA","SAR503",-82.47036,27.12492,"7","100 Casey Key Rd Venice FL 34275"
"5646",5646,NA,"SAR","505","2705 TAMIAMI TRL N, NOKOMIS FL 34275","OUR SAVIOR LUTHERAN CHURCH","SAR505",-82.45374,27.12923,"16","499 Tamiami Trl Laurel FL 34275"
"5647",5647,NA,"SAR","507","208 PALM AVE, NOKOMIS FL 34275","DBA/BAY POINT CHURCH","SAR507",-82.45467,27.11992,"7","208 Palm Ave Laurel FL 34275"
"5648",5648,NA,"SAR","509","1060 LAUREL RD E, NOKOMIS FL 34275","TERRA COVE CONDOMINIUM","SAR509",-82.4439,27.13833,"7","1060 Laurel Rd Laurel FL 34275"
"5649",5649,NA,"SAR","511","326 NOKOMIS AVE S, VENICE FL 34285","VENICE COMMUNITY CENTER","SAR511",-82.44558,27.09559,"0","326 Nokomis Ave Venice FL 34285"
"5650",5650,NA,"SAR","513","606 BIRD BAY DR S, VENICE FL 34285","BIRD BAY VILLAGE","SAR513",-82.43886,27.10858,"0","606 Bird Bay Dr Venice FL 34285"
"5651",5651,NA,"SAR","515","425 US 41 BYPASS N, VENICE FL 34285","HOTEL VENEZIA","SAR515",-82.44423,27.09361,"20","425 Bus 41 NA Venice FL 34285"
"5652",5652,NA,"SAR","517","1535 E VENICE AVE, VENICE FL 34292","CHURCH OF THE NAZARENE","SAR517",-82.41107,27.09956,"0","1535 Venice Ave Venice FL 34292"
"5653",5653,NA,"SAR","519","800 TAMIAMI TRL S, VENICE FL 34285","EMMANUEL LUTHERAN","SAR519",-82.43944,27.08542,"2","800 Tamiami Trl Venice FL 34285"
"5654",5654,NA,"SAR","521","700 WATERWAY, VENICE FL 34285","COUNTRY CLUB ESTATES","SAR521",-82.43727,27.0893,"7","750 Waterway NA Venice FL 34285"
"5655",5655,NA,"SAR","523","101 VIA VENETO, VENICE FL 34285","VENICE ISLE MOBILE ESTATES","SAR523",-81.40045,28.80333,"74","NA Via Bonita St Sanford FL 32771"
"5656",5656,NA,"SAR","525","695 CENTER RD, VENICE FL 34285","LIFT CHURCH","SAR525",-82.401,27.07925,"0","695 Center Rd Venice FL 34285"
"5657",5657,NA,"SAR","527","2550 ENGLEWOOD RD, ENGLEWOOD FL 34223","SAVING GRACE BIBLE CHURCH","SAR527",-82.38922,27.01946,"0","2550 Englewood Rd Englewood FL 34223"
"5658",5658,NA,"SAR","529","2395 SHAMROCK DR, VENICE FL 34293","CENTER OF HOPE NEIGHBORHOOD CHURCH","SAR529",-82.429,27.06843,"6","2395 Shamrock Dr South Venice FL 34293"
"5659",5659,NA,"SAR","531","406 SHAMROCK BLVD, VENICE FL 34293","VENICE GARDENS CIVIC CENTER","SAR531",-82.41278,27.07324,"8","406 Shamrock Blvd Venice Gardens FL 34293"
"5660",5660,NA,"SAR","533","3167 ENGLEWOOD RD, VENICE FL 34293","SOUTH VENICE BAPTIST CHURCH","SAR533",-82.41354,27.05963,"8","3167 Englewood Rd Venice Gardens FL 34293"
"5661",5661,NA,"SAR","535","3951 WOODMERE PARK BLVD, VENICE FL 34293","WOODMERE PARK","SAR535",-82.39006,27.05351,"2","NA Woodmere Park Blvd Venice FL 34293"
"5662",5662,NA,"SAR","537","4365 STATE ROAD 776, VENICE FL 34293","TRINITY PRESBYTERIAN","SAR537",-82.39803,27.0347,"46","NA 776 State Hwy South Venice FL 34293"
"5663",5663,NA,"SAR","539","4365 STATE ROAD 776, VENICE FL 34293","TRINITY PRESBYTERIAN","SAR539",-82.39803,27.0347,"46","NA 776 State Hwy South Venice FL 34293"
"5664",5664,NA,"SAR","541","5800 TAMIAMI TRL S, VENICE FL 34293","NEW LIFE CHRUCH","SAR541",-82.4158,27.06098,"8","NA Tamiami Trl South Venice FL 34293"
"5665",5665,NA,"SAR","543","1 ALAMEDA GRANDE, ENGLEWOOD FL 34223","ALAMEDA ISLES","SAR543",-82.37268,26.99455,"0","1 Alameda Grande NA Englewood FL 34223"
"5666",5666,NA,"SAR","545","1300 S RIVER RD, ENGLEWOOD FL 34223","ENGLEWOOD SPORTS COMPLEX","SAR545",-82.31129,26.98411,"12","1300 River Rd Interior County FL 34223"
"5667",5667,NA,"SEM","1","5070 Orange Blvd , Sanford, FL 32771","Seminole Community Church","SEM01",-81.34855,28.82631,"0","5070 Orange Blvd Sanford FL 32771"
"5668",5668,NA,"SEM","2","845 Lake Markham Rd , Sanford, FL 32771","Sylvan Lake Park","SEM02",-81.3911,28.80683,"0","845 Lake Markham Rd Sanford FL 32771"
"5669",5669,NA,"SEM","3","514 Walden View Dr , Sanford, FL 32771","Crossings Community Church","SEM03",-81.3641,28.8055,"0","514 Walden View Dr Sanford FL 32771"
"5670",5670,NA,"SEM","4","730 Upsala Rd , Sanford, FL 32771","Safeharbor Christian Church","SEM04",-81.31658,28.79803,"0","730 Upsala Rd Sanford FL 32771"
